Cohort,Species,Mark,Date,Year,Month,Sector,Run,Length,Weight,Age,Sex,adc,Tag_loss,Adip,Remark,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor,Stream,Pop,Pop_ind
C14,RT,NA,9/3/14,2014,9,1,1,90,NA,0,NA,NA,NA,R732_e,NA,2014,2014,C14,0,R732_e,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,80,NA,0,NA,NA,NA,R732_f,NA,2014,2014,C14,0,R732_f,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,102,NA,0,NA,NA,NA,R736_a,NA,2014,2014,C14,0,R736_a,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,97,NA,0,NA,NA,NA,R736_b,NA,2014,2014,C14,0,R736_b,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,96,NA,0,NA,NA,NA,R736_c,NA,2014,2014,C14,0,R736_c,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,96,NA,0,NA,NA,NA,R737_a,NA,2014,2014,C14,0,R737_a,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,100,NA,0,NA,NA,NA,R737_b,NA,2014,2014,C14,0,R737_b,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,104,NA,0,NA,NA,NA,R737_c,NA,2014,2014,C14,0,R737_c,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,97,NA,0,NA,NA,NA,R737_d,NA,2014,2014,C14,0,R737_d,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,96,NA,0,NA,NA,NA,R737_e,NA,2014,2014,C14,0,R737_e,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,110,NA,0,NA,NA,NA,R737_f,NA,2014,2014,C14,0,R737_f,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,91,NA,0,NA,NA,NA,R737_g,NA,2014,2014,C14,0,R737_g,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,86,NA,0,NA,NA,NA,R737_h,NA,2014,2014,C14,0,R737_h,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,104,NA,0,NA,NA,NA,R737_i,NA,2014,2014,C14,0,R737_i,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,101,NA,0,NA,NA,NA,R737_j,NA,2014,2014,C14,0,R737_j,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,90,NA,0,NA,NA,NA,R738_a,NA,2014,2014,C14,0,R738_a,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,96,NA,0,NA,NA,NA,R738_b,NA,2014,2014,C14,0,R738_b,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,101,NA,0,NA,NA,NA,R738_c,NA,2014,2014,C14,0,R738_c,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,86,NA,0,NA,NA,NA,R738_d,NA,2014,2014,C14,0,R738_d,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,78,5.2,0,NA,NA,NA,R74,NA,2004,2004,C04,0,R74,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,93,NA,0,NA,NA,NA,R740_a,NA,2014,2014,C14,0,R740_a,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,109,NA,0,NA,NA,NA,R740_b,NA,2014,2014,C14,0,R740_b,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,62,NA,0,NA,NA,NA,R740_c,NA,2014,2014,C14,0,R740_c,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,110,NA,0,NA,NA,NA,R740_d,NA,2014,2014,C14,0,R740_d,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,48,NA,0,NA,NA,NA,R740_e,NA,2014,2014,C14,0,R740_e,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,88,NA,0,NA,NA,NA,R740_f,NA,2014,2014,C14,0,R740_f,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,86,NA,0,NA,NA,NA,R740_g,NA,2014,2014,C14,0,R740_g,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,89,NA,0,NA,NA,NA,R740_h,NA,2014,2014,C14,0,R740_h,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,97,NA,0,NA,NA,NA,R740_i,NA,2014,2014,C14,0,R740_i,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,1,95,NA,0,NA,NA,NA,R740_j,NA,2014,2014,C14,0,R740_j,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,91,NA,0,NA,NA,NA,R741_a,NA,2014,2014,C14,0,R741_a,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,111,NA,0,NA,NA,NA,R741_b,NA,2014,2014,C14,0,R741_b,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,85,NA,0,NA,NA,NA,R741_c,NA,2014,2014,C14,0,R741_c,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,73,NA,0,NA,NA,NA,R741_d,NA,2014,2014,C14,0,R741_d,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,104,NA,0,NA,NA,NA,R741_e,NA,2014,2014,C14,0,R741_e,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,89,NA,0,NA,NA,NA,R741_f,NA,2014,2014,C14,0,R741_f,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,112,NA,0,NA,NA,NA,R741_g,NA,2014,2014,C14,0,R741_g,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,106,NA,0,NA,NA,NA,R741_h,NA,2014,2014,C14,0,R741_h,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,83,NA,0,NA,NA,NA,R741_i,NA,2014,2014,C14,0,R741_i,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,96,NA,0,NA,NA,NA,R741_j,NA,2014,2014,C14,0,R741_j,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,96,NA,0,NA,NA,NA,R742_a,NA,2014,2014,C14,0,R742_a,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,88,NA,0,NA,NA,NA,R742_b,NA,2014,2014,C14,0,R742_b,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,89,NA,0,NA,NA,NA,R742_c,NA,2014,2014,C14,0,R742_c,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,72,NA,0,NA,NA,NA,R742_d,NA,2014,2014,C14,0,R742_d,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,95,NA,0,NA,NA,NA,R742_e,NA,2014,2014,C14,0,R742_e,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,93,NA,0,NA,NA,NA,R742_f,NA,2014,2014,C14,0,R742_f,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,77,NA,0,NA,NA,NA,R742_g,NA,2014,2014,C14,0,R742_g,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,102,NA,0,NA,NA,NA,R742_h,NA,2014,2014,C14,0,R742_h,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,93,NA,0,NA,NA,NA,R742_i,NA,2014,2014,C14,0,R742_i,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,93,NA,0,NA,NA,NA,R742_j,NA,2014,2014,C14,0,R742_j,LIdri,LIdri_RT,1
C14,RT,NA,9/3/14,2014,9,1,2,98,NA,0,NA,NA,NA,R742_k,NA,2014,2014,C14,0,R742_k,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,76,4.1,0,NA,NA,NA,R76,NA,2004,2004,C04,0,R76,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,83,6.9,0,NA,NA,NA,R77,NA,2004,2004,C04,0,R77,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,84,5.6,0,NA,NA,NA,R79,NA,2004,2004,C04,0,R79,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,78,4.8,0,NA,NA,NA,R80,NA,2004,2004,C04,0,R80,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,70,3.2,0,NA,NA,NA,R81,NA,2004,2004,C04,0,R81,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,82,5.7,0,NA,NA,NA,R83,NA,2004,2004,C04,0,R83,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,96,9.3,0,NA,NA,NA,R84,NA,2004,2004,C04,0,R84,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,71,3.5,0,NA,NA,NA,R86,NA,2004,2004,C04,0,R86,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,72,3.5,0,NA,NA,NA,R87,NA,2004,2004,C04,0,R87,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,87,6.6,0,NA,NA,NA,R88,NA,2004,2004,C04,0,R88,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,78,4.6,0,NA,NA,NA,R89,NA,2004,2004,C04,0,R89,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,79,4.7,0,NA,NA,NA,R90,NA,2004,2004,C04,0,R90,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,82,5.5,0,NA,NA,NA,R91,NA,2004,2004,C04,0,R91,LIdri,LIdri_RT,1
C04,RT,NA,9/9/04,2004,9,1,1,85,5.9,0,NA,NA,NA,R94,NA,2004,2004,C04,0,R94,LIdri,LIdri_RT,1
C11,RT,NA,6/20/11,2011,6,1,1,34,0.4,0,NA,NA,NA,RT1,NA,2011,2011,C11,0,RT1,LIdri,LIdri_RT,1
C11,RT,NA,6/20/11,2011,6,1,1,33,0.3,0,NA,NA,NA,RT2,NA,2011,2011,C11,0,RT2,LIdri,LIdri_RT,1
C11,RT,NA,6/20/11,2011,6,1,1,34,0.4,0,NA,NA,NA,RT3,NA,2011,2011,C11,0,RT3,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,98,11.4,0,NA,NA,NA,bottle_1,NA,2012,2012,C12,0,bottle_1,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,103,11.5,0,NA,NA,NA,bottle_10,NA,2012,2012,C12,0,bottle_10,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,83,6.6,0,NA,NA,NA,bottle_11,NA,2012,2012,C12,0,bottle_11,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,82,6.1,0,NA,NA,NA,bottle_12,NA,2012,2012,C12,0,bottle_12,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,81,4.9,0,NA,NA,NA,bottle_13,NA,2012,2012,C12,0,bottle_13,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,82,5.2,0,NA,NA,NA,bottle_14,NA,2012,2012,C12,0,bottle_14,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,102,11.1,0,NA,NA,NA,bottle_15,NA,2012,2012,C12,0,bottle_15,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,63,2.5,0,NA,NA,NA,bottle_16,NA,2012,2012,C12,0,bottle_16,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,2,105,11.4,0,NA,NA,NA,bottle_17,NA,2012,2012,C12,0,bottle_17,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,2,105,12.2,0,NA,NA,NA,bottle_18,NA,2012,2012,C12,0,bottle_18,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,2,98,9.1,0,NA,NA,NA,bottle_19,NA,2012,2012,C12,0,bottle_19,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,105,12.3,0,NA,NA,NA,bottle_2,NA,2012,2012,C12,0,bottle_2,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,2,108,14.4,0,NA,NA,NA,bottle_20,NA,2012,2012,C12,0,bottle_20,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,2,88,6.4,0,NA,NA,NA,bottle_21,NA,2012,2012,C12,0,bottle_21,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,103,11,0,NA,NA,NA,bottle_22,NA,2015,2015,C15,0,bottle_22,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,98,9.5,0,NA,NA,NA,bottle_23,NA,2015,2015,C15,0,bottle_23,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,106,11.8,0,NA,NA,NA,bottle_24,NA,2015,2015,C15,0,bottle_24,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,87,6.8,0,NA,NA,NA,bottle_25,NA,2015,2015,C15,0,bottle_25,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,98,10.3,0,NA,NA,NA,bottle_26,NA,2015,2015,C15,0,bottle_26,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,102,11.4,0,NA,NA,NA,bottle_27,NA,2015,2015,C15,0,bottle_27,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,100,10.6,0,NA,NA,NA,bottle_28,NA,2015,2015,C15,0,bottle_28,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,111,14.7,0,NA,NA,NA,bottle_29,NA,2015,2015,C15,0,bottle_29,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,91,7.4,0,NA,NA,NA,bottle_3,NA,2012,2012,C12,0,bottle_3,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,113,14.9,0,NA,NA,NA,bottle_30,NA,2015,2015,C15,0,bottle_30,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,95,8.5,0,NA,NA,NA,bottle_31,NA,2015,2015,C15,0,bottle_31,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,106,12.4,0,NA,NA,NA,bottle_32,NA,2015,2015,C15,0,bottle_32,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,75,4.2,0,NA,NA,NA,bottle_33,NA,2015,2015,C15,0,bottle_33,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,88,7.3,0,NA,NA,NA,bottle_34,NA,2015,2015,C15,0,bottle_34,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,72,3.8,0,NA,NA,NA,bottle_35,NA,2015,2015,C15,0,bottle_35,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,95,8.5,0,NA,NA,NA,bottle_36,NA,2015,2015,C15,0,bottle_36,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,99,9.4,0,NA,NA,NA,bottle_37,NA,2015,2015,C15,0,bottle_37,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,94,8.1,0,NA,NA,NA,bottle_38,NA,2015,2015,C15,0,bottle_38,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,97,8.7,0,NA,NA,NA,bottle_39,NA,2015,2015,C15,0,bottle_39,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,106,13,0,NA,NA,NA,bottle_4,NA,2012,2012,C12,0,bottle_4,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,72,3.8,0,NA,NA,NA,bottle_40,NA,2015,2015,C15,0,bottle_40,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,102,11.2,0,NA,NA,NA,bottle_41,NA,2015,2015,C15,0,bottle_41,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,106,12.4,0,NA,NA,NA,bottle_42,NA,2015,2015,C15,0,bottle_42,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,100,11.2,0,NA,NA,NA,bottle_43,NA,2015,2015,C15,0,bottle_43,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,103,11.2,0,NA,NA,NA,bottle_44,NA,2015,2015,C15,0,bottle_44,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,106,12.7,0,NA,NA,NA,bottle_45,NA,2015,2015,C15,0,bottle_45,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,83,6.3,0,NA,NA,NA,bottle_46,NA,2015,2015,C15,0,bottle_46,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,100,10.5,0,NA,NA,NA,bottle_47,NA,2015,2015,C15,0,bottle_47,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,94,8.3,0,NA,NA,NA,bottle_48,NA,2015,2015,C15,0,bottle_48,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,95,8.3,0,NA,NA,NA,bottle_49,NA,2015,2015,C15,0,bottle_49,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,97,9.1,0,NA,NA,NA,bottle_5,NA,2012,2012,C12,0,bottle_5,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,102,10.7,0,NA,NA,NA,bottle_50,NA,2015,2015,C15,0,bottle_50,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,73,3.9,0,NA,NA,NA,bottle_51,NA,2015,2015,C15,0,bottle_51,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,100,13.9,0,NA,NA,NA,bottle_52,NA,2015,2015,C15,0,bottle_52,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,95,8.9,0,NA,NA,NA,bottle_53,NA,2015,2015,C15,0,bottle_53,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,95,9.5,0,NA,NA,NA,bottle_54,NA,2015,2015,C15,0,bottle_54,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,70,3.4,0,NA,NA,NA,bottle_55,NA,2015,2015,C15,0,bottle_55,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,100,9,0,NA,NA,NA,bottle_56,NA,2015,2015,C15,0,bottle_56,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,96,9.2,0,NA,NA,NA,bottle_57,NA,2015,2015,C15,0,bottle_57,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,97,10,0,NA,NA,NA,bottle_58,NA,2015,2015,C15,0,bottle_58,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,73,4.3,0,NA,NA,NA,bottle_59,NA,2015,2015,C15,0,bottle_59,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,100,10.5,0,NA,NA,NA,bottle_6,NA,2012,2012,C12,0,bottle_6,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,99,10.3,0,NA,NA,NA,bottle_60,NA,2015,2015,C15,0,bottle_60,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,108,13.4,0,NA,NA,NA,bottle_61,NA,2015,2015,C15,0,bottle_61,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,63,2.5,0,NA,NA,NA,bottle_62,NA,2015,2015,C15,0,bottle_62,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,87,6,0,NA,NA,NA,bottle_63,NA,2015,2015,C15,0,bottle_63,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,75,4.7,0,NA,NA,NA,bottle_64,NA,2015,2015,C15,0,bottle_64,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,78,4.4,0,NA,NA,NA,bottle_65,NA,2015,2015,C15,0,bottle_65,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,66,3,0,NA,NA,NA,bottle_66,NA,2015,2015,C15,0,bottle_66,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,79,4.8,0,NA,NA,NA,bottle_67,NA,2015,2015,C15,0,bottle_67,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,77,4.5,0,NA,NA,NA,bottle_68,NA,2015,2015,C15,0,bottle_68,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,104,11.5,0,NA,NA,NA,bottle_69,NA,2015,2015,C15,0,bottle_69,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,89,7.9,0,NA,NA,NA,bottle_7,NA,2012,2012,C12,0,bottle_7,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,92,8.4,0,NA,NA,NA,bottle_70,NA,2015,2015,C15,0,bottle_70,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,99,10.6,0,NA,NA,NA,bottle_71,NA,2015,2015,C15,0,bottle_71,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,99,10.1,0,NA,NA,NA,bottle_72,NA,2015,2015,C15,0,bottle_72,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,83,6.2,0,NA,NA,NA,bottle_73,NA,2015,2015,C15,0,bottle_73,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,79,4.8,0,NA,NA,NA,bottle_74,NA,2015,2015,C15,0,bottle_74,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,112,14.7,0,NA,NA,NA,bottle_75,NA,2015,2015,C15,0,bottle_75,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,96,9.3,0,NA,NA,NA,bottle_76,NA,2015,2015,C15,0,bottle_76,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,98,8.9,0,NA,NA,NA,bottle_77,NA,2015,2015,C15,0,bottle_77,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,69,3.4,0,NA,NA,NA,bottle_78,NA,2015,2015,C15,0,bottle_78,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,89,11.7,0,NA,NA,NA,bottle_79,NA,2015,2015,C15,0,bottle_79,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,98,11.3,0,NA,NA,NA,bottle_8,NA,2012,2012,C12,0,bottle_8,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,79,4.9,0,NA,NA,NA,bottle_80,NA,2015,2015,C15,0,bottle_80,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,91,7.7,0,NA,NA,NA,bottle_81,NA,2015,2015,C15,0,bottle_81,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,113,14.8,0,NA,NA,NA,bottle_82,NA,2015,2015,C15,0,bottle_82,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,73,3.8,0,NA,NA,NA,bottle_83,NA,2015,2015,C15,0,bottle_83,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,101,11.1,0,NA,NA,NA,bottle_84,NA,2015,2015,C15,0,bottle_84,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,91,7.6,0,NA,NA,NA,bottle_85,NA,2015,2015,C15,0,bottle_85,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,71,3.8,0,NA,NA,NA,bottle_86,NA,2015,2015,C15,0,bottle_86,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,72,3.6,0,NA,NA,NA,bottle_87,NA,2015,2015,C15,0,bottle_87,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,66,3,0,NA,NA,NA,bottle_88,NA,2015,2015,C15,0,bottle_88,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,84,6.4,0,NA,NA,NA,bottle_89,NA,2015,2015,C15,0,bottle_89,LIdri,LIdri_RT,1
C12,RT,NA,9/10/12,2012,9,1,1,91,8.9,0,NA,NA,NA,bottle_9,NA,2012,2012,C12,0,bottle_9,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,99,9.9,0,NA,NA,NA,bottle_90,NA,2015,2015,C15,0,bottle_90,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,84,5.9,0,NA,NA,NA,bottle_91,NA,2015,2015,C15,0,bottle_91,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,83,6.6,0,NA,NA,NA,bottle_92,NA,2015,2015,C15,0,bottle_92,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,83,5.6,0,NA,NA,NA,dead_a,NA,2011,2011,C11,0,dead_a,LIdri,LIdri_RT,1
C15,RT,NA,6/19/15,2015,6,1,1,44,0.7,0,NA,NA,NA,dead_b,NA,2015,2015,C15,0,dead_b,LIdri,LIdri_RT,1
C15,RT,NA,9/1/15,2015,9,1,1,82,NA,0,NA,NA,NA,dead_c,NA,2015,2015,C15,0,dead_c,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,74,4.2,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,70,3.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,72,3.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,92,9.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,64,2.4,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,100,10.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,90,8.4,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,83,7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,90,7.7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,102,11.3,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
